StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q66_First.Click,Q66_Last.Click,Q66_Page.Submit,Q66_Click.Count,Q49,Q51,Q53,Q55,Q57,Q59,Q61,Q63_1,hb_1,hb_2,hb_3,hb_4,hb_check_5,Q38_First.Click,Q38_Last.Click,Q38_Page.Submit,Q38_Click.Count,nat_1,nat_2r,nat_3,nat_4,nat_5,nat_6r,Q39_First.Click,Q39_Last.Click,Q39_Page.Submit,Q39_Click.Count,medSkept_1,medSkept_2r,medSkept_3,medSkept_4,medSkept_5r,medSkept_6r,Q40_First.Click,Q40_Last.Click,Q40_Page.Submit,Q40_Click.Count,diseaseRare_1,diseaseRare_2,diseaseRare_3r,diseaseRare_4,diseaseRare_5r,Q41_First.Click,Q41_Last.Click,Q41_Page.Submit,Q41_Click.Count,diseaseSevere_1r,diseaseSevere_2,diseaseSevere_3,diseaseSevere_4r,diseaseSevere_5,Q44_First.Click,Q44_Last.Click,Q44_Page.Submit,Q44_Click.Count,vaccEff_1,vaccEff_2r,vaccEff_3r,vaccEff_4,vaccEff_check_1,Q45_First.Click,Q45_Last.Click,Q45_Page.Submit,Q45_Click.Count,vaccDanger_1,vaccDanger_2r,vaccDanger_3,vaccDanger_4r,vaccDanger_check_3,Q46_First.Click,Q46_Last.Click,Q46_Page.Submit,Q46_Click.Count,vaccTox_1r,vaccTox_2,vaccTox_3,vaccTox_4r,vaccTox_check_6,Q47_First.Click,Q47_Last.Click,Q47_Page.Submit,Q47_Click.Count,vaccStrain_1,vaccStrain_2r,vaccStrain_3,vaccStrain_4r,vaccStrain_5,Q48_First.Click,Q48_Last.Click,Q48_Page.Submit,Q48_Click.Count,vaccIntent_1r,vaccIntent_2,vaccIntent_3r,vaccIntent_4,vaccIntent_5r,Q49_First.Click,Q49_Last.Click,Q49_Page.Submit,Q49_Click.Count,parentExpert_1,parentExpert_2,parentExpert_3,parentExpert_4r,parentExpert_5r,Q50_First.Click,Q50_Last.Click,Q50_Page.Submit,Q50_Click.Count,infantImmLimCap_1,infantImmLimCap_2r,infantImmLimCap_3,infantImmLimCap_4,infantImmLimCap_5r,Q51_First.Click,Q51_Last.Click,Q51_Page.Submit,Q51_Click.Count,infantImmWeak_1,infantImmWeak_2,infantImmWeak_3,infantImmWeak_4r,infantImmWeak_5r,Q52_First.Click,Q52_Last.Click,Q52_Page.Submit,Q52_Click.Count,overpar_1,overpar_2,overpar_3,overpar_4r,overpar_5r,Q53_First.Click,Q53_Last.Click,Q53_Page.Submit,Q53_Click.Count,comments,workerId,assignmentId,hitId,study_time,payment,eligible
4/17/18 9:09,4/17/18 9:13,0,b66f4529442fb568,100,210,1,4/17/18 9:13,R_12uoW4SS9HGfj48,,,,,,,anonymous,EN,5.771,5.771,6.233,1,2,25,1,4,1,5,3,42,3,4,5,4,5,4.862,8.878,9.742,6,5,4,4,1,1,3,2.512,10.592,11.038,7,5,3,4,4,3,4,17.055,24.527,24.988,7,3,3,4,3,3,2.499,10.707,10.954,6,2,4,4,4,4,4.045,9.374,9.908,6,6,4,3,5,1,2.203,10.346,11.143,6,4,4,4,4,3,1.458,5.225,6.585,5,4,3,4,4,6,3.678,13.054,14.093,5,5,6,4,4,4,5.314,10.545,11.375,5,4,4,5,4,4,3.261,6.277,6.907,5,3,3,3,5,5,5.096,8.464,9.069,5,4,3,4,4,4,2.153,5.073,5.661,5,4,5,5,3,3,2.23,5.334,5.803,5,5,5,1,4,4,2.912,7.977,8.35,8,I have not really thought about the effects of vaccines on children at all because I never plan to have children and haven't been interested.,c24d90495b08eeb5,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:08,4/17/18 9:13,0,127da795a5f9aad4,100,274,1,4/17/18 9:13,R_Clt8XGDu2xFM1EZ,,,,,,,anonymous,EN,0,0,6.46,0,2,46,1,4,3,4,9,48,1,5,2,1,5,4.527,15.872,16.568,5,4,5,3,4,2,5,3.61,18.051,18.851,6,3,6,3,4,5,6,4.842,19.881,20.724,6,2,1,6,1,5,2.635,14.33,15.153,6,2,4,5,4,5,3.961,11.832,12.675,6,4,3,2,7,1,3.285,13.013,13.842,6,1,6,3,6,3,2,11.353,12.213,7,7,1,4,5,6,2.162,11.561,12.5,6,5,7,5,5,4,3.806,16.765,17.522,6,1,7,1,6,1,3.669,11.26,12.094,6,5,5,3,4,5,6.151,16.07,16.737,6,6,5,5,5,3,3.169,13.968,14.61,5,4,4,4,4,5,3.919,12.031,12.699,5,3,4,2,4,7,3.078,14.486,15.32,6,,4d66140b42c8e345,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:08,4/17/18 9:13,0,7164ea59017111cf,100,289,1,4/17/18 9:13,R_3oActCPc2DVeEfV,,,,,,,anonymous,EN,0,0,8,0,2,26,2,4,4,4,2,12,1,1,1,1,5,3.644,40.764,41.824,5,1,7,1,1,1,1,2.988,14.597,15.304,6,1,7,1,1,1,7,3.364,13.118,14.068,6,1,1,7,1,7,2.378,10.67,11.538,5,1,7,7,1,7,3.162,10.506,10.936,7,7,6,1,7,1,3.936,17.588,18.506,5,1,7,1,7,3,3.05,12.054,13.131,5,7,1,1,7,6,1.741,10.632,11.408,6,1,7,1,1,1,2.522,10.852,11.951,5,1,7,1,7,1,2.194,9.959,10.858,5,3,6,1,3,7,3.085,23.953,24.772,6,7,1,6,7,1,3.603,11.369,12.585,5,7,6,7,1,5,1.89,12.336,13.115,5,7,7,7,2,4,2.488,10.145,10.982,5,no,50fd7d2e2b6d08b3,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:08,4/17/18 9:14,0,d1b1de4c8a513b4a,100,332,1,4/17/18 9:14,R_1IA6roB4IHBwh1A,,,,,,,anonymous,EN,7.077,7.077,7.794,1,2,26,1,6,2,2,2,0,3,1,5,2,5,4.923,17.87,18.52,5,6,5,6,4,1,2,3.737,14.668,15.523,6,6,6,5,2,2,6,7.568,20.216,21.127,6,1,2,6,2,5,5.318,18.602,19.271,8,1,7,7,1,7,4.675,16.913,17.81,5,7,2,2,7,1,5.108,19.142,21.688,5,2,4,2,7,3,2.339,9.151,10.08,5,6,4,4,6,6,3.567,12.845,13.626,5,5,6,2,4,4,3.538,15.83,16.428,6,1,7,1,7,1,2.304,10.184,10.673,6,3,3,3,4,6,5.157,17.791,18.369,6,6,3,5,5,2,19.209,39.961,40.639,9,3,6,6,3,2,3.063,10.962,12.082,6,4,5,3,4,6,7.062,20.727,21.518,6,no,06abc0411af21533,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:14,0,ec296bf411e26ca7,100,269,1,4/17/18 9:14,R_323L8wiexlWHMfy,,,,,,,anonymous,EN,0,0,9.024,0,2,30,2,4,1,6,2,6,5,2,2,1,5,15.821,26.621,27.307,6,3,6,2,1,1,6,2.812,14.258,14.841,7,5,6,4,2,4,5,2.386,17.528,17.99,8,2,3,3,5,5,4.113,21.671,22.431,9,1,6,6,1,6,1.503,8.847,9.306,6,6,4,1,7,1,4.089,16.842,17.333,7,1,6,3,7,3,2.879,11.126,11.925,6,5,2,4,6,6,2.431,10.303,10.837,6,2,7,3,5,3,3.612,13.909,14.548,5,1,7,1,7,1,1.961,9.729,10.703,5,5,3,1,6,6,3.995,15.611,16.457,8,5,3,4,5,4,2.373,9.533,10.147,5,6,6,4,2,3,1.962,8.866,9.362,6,4,5,3,2,7,4.306,15.698,16.72,8,No,f5a6a141fdc5e694,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:14,0,cdef6bc88c04aaa9,100,312,1,4/17/18 9:14,R_0P4qtBpt3q6BuvL,,,,,,,anonymous,EN,0,0,6.554,0,1,32,5,5,3,6,1,58,6,5,4,4,5,3.978,15.489,17.214,6,4,4,4,2,3,3,2.732,21.515,22.505,10,4,4,4,4,3,5,3.556,17.596,18.834,7,4,4,4,3,3,3.811,18.515,19.172,8,3,4,5,3,4,3.288,14.488,16.007,7,5,4,4,4,1,2.393,22.824,24.382,6,4,4,4,5,3,3.117,11.836,12.838,5,3,3,4,4,6,2.769,19.722,20.426,5,3,5,3,4,4,4.452,15.899,16.619,5,4,5,4,5,2,2.355,13.259,13.953,6,4,3,4,3,4,4.294,15.655,16.893,5,4,5,3,4,5,5.206,14.349,15.02,5,4,3,3,5,5,2.121,11.041,11.768,6,4,5,3,4,4,3.441,11.568,12.669,5,,8346134c03d4c3f5,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:14,0,c5bf256e15c3caf7,100,295,1,4/17/18 9:14,R_A0DQ36tIss6l1FT,,,,,,,anonymous,EN,0,0,9.425,0,1,23,1,5,2,5,1,71,6,4,4,5,3,6.686,11.286,12.216,5,5,5,6,6,1,1,6.698,17.487,18.329,6,5,5,5,5,6,3,4.265,15.532,16.38,8,3,5,5,1,5,4.211,23.746,24.445,7,2,7,4,1,7,5.825,17.477,18.358,5,3,5,1,5,1,3.841,16.354,17.149,6,1,4,4,7,3,2.845,17.108,17.95,5,3,2,4,4,6,3.558,14.633,15.487,5,4,4,5,4,5,3.288,8.7,9.644,7,1,7,4,7,1,1.955,13.605,14.257,6,5,2,2,7,7,3.639,15.928,16.731,7,3,3,5,5,3,7.19,17.002,17.898,5,4,6,6,4,4,3.324,10.073,10.719,5,6,4,5,2,4,7.35,17.347,17.94,7,,f24177a37ba3727e,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:09,4/17/18 9:14,0,b1387d295351204a,100,303,1,4/17/18 9:14,R_A6CZKxbvxlrtlh7,,,,,,,anonymous,EN,0,0,7.268,0,2,40,5,6,1,0,2,20,3,5,4,6,5,1.768,22.289,23.155,10,5,6,5,4,3,2,4.812,20.722,21.53,8,4,6,3,2,6,7,4.954,25.405,26.247,7,1,2,7,2,7,3.811,15.083,17.026,5,2,6,7,2,7,2.095,9.457,10.462,5,5,3,2,5,1,4.651,15.088,15.946,5,2,6,2,6,3,2.302,12.747,13.403,5,6,1,5,6,6,2.516,11.627,12.338,5,2,6,2,6,2,2.591,13.071,13.983,5,1,7,1,7,1,2.139,11.128,11.935,5,6,6,6,5,6,2.451,13.93,16.955,6,6,2,6,5,2,5.072,13.163,13.814,5,6,6,5,3,5,3.024,15.151,16.888,7,5,4,4,5,6,3.606,19.834,20.531,9,,101778f54bcc1edb,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:14,0,a1bebdcc938d37f5,100,288,1,4/17/18 9:14,R_27NLGkoVVDIfnZ1,,,,,,,anonymous,EN,0,0,11.065,0,1,31,1,2,3,1,9,46,4,4,4,4,5,4.932,18.357,19.185,6,4,4,5,7,2,3,3.854,33.261,33.96,6,7,5,7,4,1,4,4.809,23.533,23.871,7,4,4,4,4,4,0.94,2.26,2.917,5,2,6,5,1,5,3.516,20.27,20.587,6,5,5,4,5,1,5.41,32.456,33.058,5,4,4,4,4,4,2.832,4.588,5.13,6,3,3,4,4,6,3.287,31.885,32.867,5,4,4,4,4,4,1.827,4.152,5.39,7,1,7,1,7,1,2.563,18.34,18.896,6,4,4,4,4,4,3.868,8.495,8.787,7,4,3,4,5,4,1.909,3.394,4.297,5,4,4,4,4,4,1.469,4.939,5.634,7,4,4,4,4,4,1.654,3.113,4.313,5,,53cf2908f4e2a79d,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:09,4/17/18 9:14,0,0d44bd3a1a4540cd,100,308,1,4/17/18 9:14,R_1Qlqdjzbe4A5wyV,,,,,,,anonymous,EN,0,0,20.586,0,2,38,1,6,1,6,1,58,6,4,5,4,5,2.315,13.659,14.418,5,5,5,4,3,3,5,3.166,16.845,17.531,7,6,6,3,3,2,5,15.508,30.991,31.646,6,3,5,3,3,5,2.792,13.44,14.03,5,2,6,7,2,7,2.402,9.458,10.215,5,6,3,2,7,1,16.541,24.917,25.74,5,2,5,3,6,3,2.9,10.982,11.757,6,5,2,5,5,6,3.061,13.573,14.291,7,5,6,3,5,2,3.07,15.494,16.245,7,2,7,5,6,1,3.682,12.274,12.873,5,6,6,2,2,5,3.454,13.58,14.069,7,2,6,3,2,6,2.99,9.998,10.686,5,5,2,3,6,5,2.544,10,10.894,5,2,3,2,5,7,2.476,13.397,13.939,5,no,cebaa33da6185e9c,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:08,4/17/18 9:14,0,e7de835a30de560b,100,341,1,4/17/18 9:14,R_2WvSdU7MiDGctHy,,,,,,,anonymous,EN,0,0,8.93,0,2,24,1,3,5,3,1,79,5,3,3,3,5,1.355,4.854,7.302,6,5,6,6,6,2,2,2.15,9.698,14.615,9,4,6,5,5,3,5,3.027,8.033,10.109,7,2,2,5,2,7,5.728,24.056,26.957,5,2,6,6,2,6,4.118,12.059,13.248,5,5,6,5,4,1,2.088,6.82,7.92,7,2,2,2,3,3,36.389,40.804,43.686,6,5,3,5,4,6,2.078,9.403,10.455,6,5,5,6,6,5,51.593,54.061,55.751,5,6,6,6,5,2,2.646,12.241,13.721,6,6,6,5,2,5,9.124,12.708,14.528,6,6,3,6,7,2,1.674,12.077,13.172,7,6,5,6,3,4,2.908,9.225,10.574,5,7,6,3,6,2,2.634,12.527,13.506,6,,f2bf66cfe500707a,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:14,0,95530848ce62b1e5,100,337,1,4/17/18 9:14,R_2QVQBdhyv2QTOZx,,,,,,,anonymous,EN,0,0,9.794,0,1,31,5,4,3,3,9,0,4,1,4,1,5,1.995,19.338,20.701,6,3,2,4,3,3,4,6.794,23.82,24.734,8,7,4,4,4,2,4,4.719,23.052,27.096,7,4,4,6,2,4,4.145,15.488,16.566,8,3,4,5,4,5,2.315,14.363,15.715,6,4,4,1,6,1,4.337,22.006,22.834,7,2,4,2,6,2,2.735,11.508,12.887,6,6,1,3,6,6,1.842,15.692,16.857,6,4,4,3,3,3,5.289,20.885,22.637,7,1,7,2,7,1,4.432,15.084,16.434,6,2,2,1,6,7,5.879,19.761,21.068,5,4,4,4,4,4,3.279,15.274,16.753,10,1,4,4,4,4,4.312,17.369,20.222,10,3,4,2,4,5,5.847,16.703,18.116,5,,42f19d0a66639fef,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:09,4/17/18 9:14,0,b4ecd0c884814cbd,100,334,1,4/17/18 9:14,R_D8zvB886jygtIS5,,,,,,,anonymous,EN,0,0,10.412,0,2,33,1,4,4,5,1,93,5,3,5,4,5,2.564,17.642,18.618,6,5,4,4,3,2,4,2.813,27.557,28.412,6,3,5,5,4,3,4,6.35,22.893,23.765,7,4,3,4,3,5,9.333,26.335,27.531,6,3,5,5,4,4,3.051,11.438,12.403,5,6,5,4,5,1,5.903,20.966,22.072,8,3,5,4,5,3,2.551,10.294,11.363,5,4,3,4,4,6,4.124,12.265,13.176,5,5,4,4,3,4,8.733,20.174,21.594,6,2,7,1,7,1,4.313,13.546,14.455,6,5,5,3,3,5,3.13,13.805,14.752,5,4,5,4,4,5,4.332,15.502,16.039,6,5,4,3,4,5,2.42,11.125,12.031,7,5,6,4,5,6,4.285,13.817,14.664,5,,a3b878f7a8e9e88c,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:14,0,1408492fa4569e6f,100,298,1,4/17/18 9:14,R_3qwFjIPLgWCatnv,,,,,,,anonymous,EN,0,0,12.523,0,1,24,1,4,1,4,11,50,4,3,3,3,5,2.376,22.488,23.327,6,4,5,3,3,3,5,2.847,16.023,16.967,6,5,5,5,4,3,5,3.225,17.961,19.023,6,3,4,6,3,5,3.818,17.45,18.119,5,2,6,6,2,6,4.25,11.571,12.584,5,6,4,2,5,1,4.935,14.487,15.804,6,2,6,2,6,3,3.369,14.961,16.07,6,6,2,3,6,6,3.717,11.373,12.349,5,2,6,2,6,3,4.486,13.454,14.404,5,2,6,3,6,2,3.707,12.755,13.487,5,3,2,2,5,5,3.064,15.256,16.094,6,6,3,5,3,3,4.001,19.362,20.272,7,6,6,6,3,4,2.869,14.229,15.194,7,5,4,6,6,5,2.393,14.041,14.888,6,Thank you.,209095032e4791b9,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:14,0,c1271275c797c320,100,330,1,4/17/18 9:14,R_2z8dwIqBZf3CYzX,,,,,,,anonymous,EN,0,0,6.073,0,2,35,1,4,1,4,2,19,6,2,2,2,5,4.596,15.091,16.6,5,2,5,2,2,2,6,2.315,16.659,17.535,6,3,5,2,1,5,5,5.293,72.295,73.912,6,2,3,5,2,6,3.626,15.056,16.147,5,2,6,6,2,6,3.335,10.917,12.076,5,6,2,1,6,1,4.041,15.396,16.808,7,1,6,2,6,3,2.866,11.294,12.326,5,6,2,2,5,6,7.036,13.16,14.202,5,2,6,2,4,2,2.197,17.779,18.804,5,1,7,1,7,1,1.555,10.101,11.189,5,3,5,3,5,5,3.095,12.818,14.145,5,5,5,3,4,5,2.23,22.784,23.1,13,3,3,3,5,5,3.246,21.683,22.647,11,2,2,2,5,6,4.121,12.093,13.468,5,,c805f4d303cba5ca,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:14,0,a98652586a7fedde,100,298,1,4/17/18 9:14,R_ZHLceJKpzWnA8Rr,,,,,,,anonymous,EN,0,0,6.658,0,1,29,1,6,1,5,2,4,5,1,2,1,5,0,0,12.884,0,1,7,1,1,2,5,0,0,28.267,0,5,6,6,1,6,7,0,0,23.344,0,2,2,5,3,5,0,0,16.774,0,1,7,7,1,7,0,0,7.318,0,7,1,1,7,1,0,0,8.848,0,1,7,2,7,3,0,0,10.197,0,7,1,1,7,6,0,0,13.201,0,2,7,1,6,1,0,0,12.935,0,1,7,1,7,1,0,0,8.01,0,2,2,2,7,7,0,0,41.443,0,4,6,1,6,5,0,0,25.039,0,1,3,3,6,7,0,0,8.036,0,2,2,2,6,7,0,0,20.515,0,,afa68147f6ceeb4d,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:08,4/17/18 9:14,0,ffe5e904e23213ce,100,377,1,4/17/18 9:14,R_ZIFLRFQegMCTDWh,,,,,,,anonymous,EN,0,0,9.194,0,1,30,1,4,1,6,1,87,5,1,5,2,5,3.243,29.38,30.449,6,3,6,2,1,1,6,5.9,24.955,25.616,6,6,7,6,2,1,5,10.413,24.876,26.441,7,2,5,6,5,2,4.939,24.923,25.856,8,2,6,6,1,7,4.038,13.471,14.197,6,6,1,1,7,1,4.048,23.462,24.012,6,1,6,2,7,3,2.555,21.782,22.443,6,2,1,1,6,6,3.676,23.198,23.733,10,1,6,1,6,2,5.59,20.999,21.628,8,1,1,1,7,1,4.328,17.193,17.902,5,2,5,1,5,6,5.022,25.614,26.402,6,5,3,3,5,4,4.398,16.739,17.089,7,3,5,6,3,3,3.488,20.359,21.854,6,5,5,2,3,7,6.595,23.748,24.578,10,,06c9588a784549b4,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:10,4/17/18 9:14,0,2ecf0cbbf278fb9f,100,284,1,4/17/18 9:14,R_2ZVpBQMdy4wEYm9,,,,,,,anonymous,EN,15.1,15.1,15.342,1,2,30,1,7,1,6,1,85,7,6,6,5,5,6.251,17.325,20.234,14,6,7,7,5,5,6,1.286,3.628,4.575,10,5,5,6,4,7,7,0.859,3.015,3.674,11,5,7,7,6,6,0.981,3.021,5.852,6,6,5,5,7,6,2.563,3.699,4.646,8,6,6,6,4,4,8.396,10.412,11.246,9,6,6,5,7,3,3.271,5.366,6.56,7,7,4,7,5,6,2.34,8.739,23.956,7,7,4,6,7,5,2.005,3.636,4.473,7,5,4,4,7,7,0.984,2.327,3.302,10,7,4,7,6,5,23.957,29.592,31.658,9,6,7,5,4,5,2.12,3.343,4.023,9,7,6,4,7,5,1.154,3.162,4.04,8,7,5,5,4,6,0.769,2.218,5.569,7,is good,ea1f8b003003de54,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:08,4/17/18 9:14,0,3872b147a51f951f,100,379,1,4/17/18 9:14,R_OKmbn9bz68qgDM5,,,,,,,anonymous,EN,0,0,8.747,0,1,33,1,2,4,1,10,55,5,3,2,2,5,8.49,29.952,32.101,5,3,6,5,2,2,2,3.133,16.261,17.478,6,5,5,5,3,2,6,2.698,19.691,20.444,6,2,3,6,5,3,4.724,17.295,17.954,6,3,5,5,3,5,7.258,16.778,17.455,5,5,3,3,6,1,3.877,24.83,25.62,5,3,5,4,5,3,3.491,15.456,16.446,6,5,3,5,5,6,2.463,13.72,14.117,6,5,5,4,4,5,4.306,18.649,19.671,5,2,6,3,6,2,1.742,13.262,13.894,6,3,3,3,5,6,3.001,32.021,33.366,5,5,3,3,3,5,3.699,23.291,24.389,6,5,5,5,3,3,18.787,27.33,28.085,5,3,5,3,5,6,6.509,20.762,22.063,8,,262d9c18f2a323f0,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:08,4/17/18 9:14,0,c14dda767378080a,100,379,1,4/17/18 9:14,R_2riGDiPgTy96y7F,,,,,,,anonymous,EN,0,0,9.32,0,1,24,1,4,1,6,1,56,5,4,4,4,5,6.968,27.58,28.272,5,7,6,5,2,3,4,4.282,21.048,21.696,6,5,6,1,2,4,7,4.62,28.572,31.092,8,7,7,5,6,2,7.916,22.19,23.056,5,1,7,6,1,7,4.608,20.038,20.964,6,7,1,1,7,1,6.182,18.752,19.48,5,1,7,4,7,5,2.87,15.346,16.098,6,4,2,4,4,6,1.846,14.65,15.482,6,3,5,4,3,4,6.376,23.028,24.684,6,1,7,2,7,1,4.636,16.324,17.154,5,5,3,4,7,7,4.166,25.326,25.978,5,4,4,4,4,4,4.05,13.18,14.41,5,2,6,4,4,4,4.064,14.454,15.084,5,2,5,5,4,5,9.428,22.416,23.074,5,,17005b69c9c9457d,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,FALSE
4/17/18 9:08,4/17/18 9:14,0,3c6121d667ecd32c,100,380,1,4/17/18 9:15,R_1eFdCjM9tIzvYXu,,,,,,,anonymous,EN,2.947,6.101,14.982,4,2,24,1,3,1,3,2,10,5,3,6,5,5,11.104,31.744,38.426,6,5,5,5,3,1,3,4.443,24.699,25.135,11,6,5,5,3,2,3,4.549,30.343,31.201,10,2,3,6,3,5,8.055,21.471,22.207,7,5,5,3,2,3,3.262,21.802,23.576,10,6,4,2,6,1,4.643,16.353,19.121,5,1,6,2,6,3,3.277,22.082,23.166,8,7,2,3,6,6,3.078,26.894,28.776,9,3,5,3,5,4,3.905,22.727,23.224,6,2,6,3,6,1,1.772,13.518,14.114,6,2,1,1,7,7,10.216,26.386,27.14,6,6,2,4,6,3,2.332,15.03,15.602,7,6,5,5,3,3,2.848,10.322,11.168,5,3,5,2,6,7,2.937,15.873,16.345,9,,57919b67922f60dd,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:09,4/17/18 9:14,0,dfedb38d9b736cec,100,331,1,4/17/18 9:15,R_0VAzEF4sZDgdIfn,,,,,,,anonymous,EN,0,0,7.855,0,1,35,1,4,1,2,9,46,5,5,5,5,5,11.879,22.896,24.98,5,5,5,6,5,2,6,3.129,18.184,19.149,6,5,4,5,4,3,3,4.004,20.939,21.849,6,3,3,5,3,5,4.353,20.738,21.717,5,2,6,6,2,6,2.639,12.095,12.898,5,5,3,2,5,1,3.847,16.927,17.93,5,2,6,4,6,3,3.325,13.286,14.225,5,5,3,3,5,6,4.895,18.271,19.132,7,5,3,3,4,3,6.427,20.899,21.775,6,2,6,3,6,2,4.443,14.34,15.247,5,5,5,5,3,4,6.764,16.564,17.415,5,3,5,3,2,6,2.671,13.246,13.963,5,5,3,3,5,5,4.08,14.514,15.261,6,4,5,5,3,3,5.148,14.538,15.351,5,Nope,ecf20bee53b542d6,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:08,4/17/18 9:15,0,23870bbc26b912cc,100,369,1,4/17/18 9:15,R_2PC3Pn0dtrLvlbm,,,,,,,anonymous,EN,0,0,10.797,0,1,20,1,3,3,2,9,58,5,5,4,5,5,1.812,24.505,25.267,6,5,5,4,3,4,5,4.001,26.598,27.386,6,3,5,4,4,4,5,4.676,27.614,28.419,6,4,5,5,4,4,5.56,36.01,36.735,5,4,5,4,2,5,1.875,16.393,17.442,6,5,5,3,4,1,3.015,21.091,22.055,5,4,4,4,5,3,2.155,16.597,17.269,5,4,3,4,4,6,3.703,18.811,19.371,5,5,4,5,4,5,4.77,18.509,19.367,5,2,5,4,5,3,2.934,16.087,16.783,6,5,5,2,4,5,6.629,23.183,24.061,7,6,2,4,6,2,3.441,17.648,18.089,9,5,6,5,3,4,2.63,16.017,16.774,6,5,5,5,3,5,4.421,22.639,23.349,5,,fb2d4addc17b7769,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:12,4/17/18 9:15,0,1fbcbf358d64552a,100,149,1,4/17/18 9:15,R_2abVbsb6KDa6zMB,,,,,,,anonymous,EN,0,0,6.273,0,2,30,1,5,1,6,1,83,5,4,4,4,5,0.813,10.773,11.867,8,4,5,5,4,6,5,2.993,4.944,5.663,6,5,5,4,4,5,5,4.811,6.643,7.826,6,5,4,4,5,4,2.981,5.085,5.754,6,5,4,5,5,5,2.853,4.612,5.291,5,5,5,5,5,1,3.96,9.305,10.183,5,4,5,4,5,3,2.999,5.75,7.116,7,5,4,5,5,6,2.205,4.46,5.434,5,4,5,4,5,4,3.72,5.807,6.399,6,4,5,4,4,4,3.046,4.519,5.358,5,5,5,4,5,4,2.409,4.08,4.742,5,4,5,4,4,5,3.303,5.356,6.148,5,4,5,4,5,5,2.785,4.081,4.743,5,4,5,5,4,4,2.44,5.311,5.966,7,None,9239a02b24130fc5,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
4/17/18 9:10,4/17/18 9:15,0,e03218d7de7c6b93,100,304,1,4/17/18 9:15,R_6gR8dwK0wHN2XIJ,,,,,,,anonymous,EN,0,0,10.868,0,2,30,5,4,1,2,2,22,2,2,3,2,5,3.477,12.352,13.561,5,2,4,2,1,1,6,2.266,13.828,14.645,6,6,6,5,5,2,6,7.491,76.147,77.084,6,3,3,5,3,2,2.946,11.82,12.861,5,2,6,6,2,6,3.43,10.039,11.072,6,6,5,3,6,1,1.992,12.426,13.25,6,1,5,3,6,3,2.555,8.989,9.708,5,5,2,3,6,6,2.985,10.465,11.034,5,3,6,2,3,3,3.724,13.814,14.668,5,2,7,6,7,1,2.021,11.216,11.804,5,5,6,2,3,6,3.373,18.078,19.104,5,6,2,6,6,2,2.046,8.573,9.236,5,5,5,5,3,2,2.985,8.531,9.296,5,5,5,3,5,5,3.173,11.83,12.615,6,,fb47302dbd3a4436,,3XT3KXP24ZYOQIF7AGOJXSQL8UF6I9,10,1.35,TRUE
