"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","hb_1","hb_2","hb_3","hb_4","check_5","hb_t_First.Click","hb_t_Last.Click","hb_t_Page.Submit","hb_t_Click.Count","nat_1","nat_2r","nat_3","nat_4","nat_5","nat_6r","nat_t_First.Click","nat_t_Last.Click","nat_t_Page.Submit","nat_t_Click.Count","medSkept_1","medSkept_2r","medSkept_3","medSkept_4","medSkept_5r","medSkept_6r","medSkept_t_First.Click","medSkept_t_Last.Click","medSkept_t_Page.Submit","medSkept_t_Click.Count","diseaseRare_1","diseaseRare_2","diseaseRare_3r","diseaseRare_4","diseaseRare_5r","diseaseRare_t_First.Click","diseaseRare_t_Last.Click","diseaseRare_t_Page.Submit","diseaseRare_t_Click.Count","diseaseSevere_1r","diseaseSevere_2","diseaseSevere_3","diseaseSevere_4r","diseaseSevere_5","diseaseSevere_t_First.Click","diseaseSevere_t_Last.Click","diseaseSevere_t_Page.Submit","diseaseSevere_t_Click.Count","vaccEff_1","vaccEff_2r","vaccEff_3r","vaccEff_4","vaccEff_t_First.Click","vaccEff_t_Last.Click","vaccEff_t_Page.Submit","vaccEff_t_Click.Count","vaccDanger_1","vaccDanger_2r","vaccDanger_3","vaccDanger_4r","check_3","vaccDanger_t_First.Click","vaccDanger_t_Last.Click","vaccDanger_t_Page.Submit","vaccDanger_t_Click.Count","vaccTox_1r","vaccTox_2","vaccTox_3","vaccTox_4r","vaccTox_t_First.Click","vaccTox_t_Last.Click","vaccTox_t_Page.Submit","vaccTox_t_Click.Count","vaccStrain_1","vaccStrain_2r","vaccStrain_3","vaccStrain_4r","vaccStrain_5","vaccStrain_t_First.Click","vaccStrain_t_Last.Click","vaccStrain_t_Page.Submit","vaccStrain_t_Click.Count","vaccIntent_1r","vaccIntent_2","vaccIntent_3r","vaccIntent_4","vaccIntent_5r","vaccIntent_t_First.Click","vaccIntent_t_Last.Click","vaccIntent_t_Page.Submit","vaccIntent_t_Click.Count","parentExpert_1","parentExpert_2","parentExpert_3","parentExpert_4r","parentExpert_5r","parentExpert_t_First.Click","parentExpert_t_Last.Click","parentExpert_t_Page.Submit","parentExpert_t_Click.Count","infantImmLimCap_1","infantImmLimCap_2r","infantImmLimCap_3","infantImmLimCap_4","infantImmLimCap_5r","infantImmLimCap_t_First.Click","infantImmLimCap_t_Last.Click","infantImmLimCap_t_Page.Submit","infantImmLimCap_t_Click.Count","infantImmWeak_1","infantImmWeak_2","infantImmWeak_3","infantImmWeak_4r","infantImmWeak_5r","infantImmWeak_t_First.Click","infantImmWeak_t_Last.Click","infantImmWeak_t_Page.Submit","infantImmWeak_t_Click.Count","overpar_1","overpar_2","overpar_3","overpar_4r","overpar_5r","overpar_t_First.Click","overpar_t_Last.Click","overpar_t_Page.Submit","overpar_t_Click.Count","sex","age","race","religion","educ","income","parent","expecting","children","youngest_child","refuse","return","comments","workerId","assignmentId","hitId","study_time","payment"
"2019-04-03 10:01:27","2019-04-03 10:05:43","0","17ddd1d1df3c6544","100","256","1","2019-04-03 10:05:44","R_2uVwZJYbKgNYoNj","","","","",39.6,-78.84,"anonymous","EN","7","6","6","6","5","0","0","3.864","0","5","6","6","7","2","1","0","0","47.119","0","7","6","5","6","7","7","0","0","4.609","0","6","6","5","7","6","0","0","4.667","0","1","6","7","1","6","0","0","9.986","0","5","6","7","7","0","0","17.451","0","4","7","5","6","3","0","0","6.994","0","6","2","5","5","0","0","6.709","0","5","6","6","7","7","0","0","4.395","0","6","7","6","5","1","0","0","34.131","0","7","7","6","5","7","0","0","3.846","0","6","6","5","7","6","0","0","25.178","0","7","6","5","7","6","0","0","18.401","0","6","7","7","6","5","0","0","3.909","0","1","23","1","1","4","4","24","24","","","","26","","23b6893c90de319f","3DL65MZB8DF4CEKGEQGXMXFTQY8EC9","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:00:45","2019-04-03 10:05:50","0","93e9a1d4b856107b","100","304","1","2019-04-03 10:05:50","R_3fZxNCcT0oveCn4","","","","",46.42,-84.29,"anonymous","EN","4","3","4","4","5","4.905","20.898","22.53","5","3","6","1","1","4","6","3.192","16.526","19.88","9","6","6","4","3","4","7","1.632","21.82","22.633","7","1","1","7","1","7","3.281","13.281","15.474","5","1","7","7","2","7","3.399","12.248","13.205","5","7","1","1","7","3.067","11.591","12.881","4","1","7","1","7","3","1.978","9.139","11.153","5","7","1","1","7","1.994","10.291","11.685","5","5","5","1","7","1","4.769","15.37","16.333","8","1","7","1","7","1","2.372","13.598","15.673","5","6","5","2","7","7","4.664","21.85","25.255","6","4","4","1","5","5","4.697","17.58","18.765","6","6","5","5","3","4","3.52","13.736","16.207","5","4","4","2","4","7","1.743","11.488","12.488","6","0","27","1","7","3","1","24","24","","","","26","No comments","8ea4330819bdde69","3GS6S824SQXHKI3YOGJHOEG5W6QWNO","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:00:43","2019-04-03 10:05:51","0","a684d2f1d50693c7","100","308","1","2019-04-03 10:05:51","R_3egi6Rhg6aKYVSV","","","","",33.55,-117.62,"anonymous","EN","6","4","4","4","5","3.141","16.601","17.971","7","5","6","6","3","1","2","7.232","20.692","21.951","6","6","5","6","4","3","5","4.04","22.358","23.969","6","1","2","7","2","6","9.996","24.753","25.477","6","2","6","6","1","6","4.464","15.174","18.223","5","6","7","1","6","2.126","13.138","13.973","5","4","4","4","5","3","6.437","17.5","18.233","5","3","4","5","3","2.414","10.354","11.061","4","4","4","4","3","5","6.938","17.152","18.277","6","1","7","5","6","1","3.806","17.049","19.279","7","3","3","2","5","5","5.351","21.556","22.16","5","6","2","4","6","2","2.836","13.564","14.537","5","6","6","6","1","1","3.045","15.667","16.432","5","7","7","1","6","7","2.904","13.97","14.561","9","1","48","1","6","5","5","24","24","","","","26","","e7cec6a7bfdf3640","3SKRO2GZ71RNBB2SUF2G3W976YD1KQ","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:03:51","2019-04-03 10:05:53","0","75539f8319e27f17","100","121","1","2019-04-03 10:05:54","R_8kAb8eQYsvYagr7","","","","",47.14,-122.17,"anonymous","EN","4","4","3","4","5","0.36","3.673","5.961","17","4","5","5","6","4","4","1.057","6.347","6.588","9","3","4","5","4","4","5","0.324","2.942","9.848","9","4","4","3","5","5","1.195","3.539","4.712","9","4","4","5","5","6","0.229","1.199","2.078","7","4","4","4","4","0.181","1.419","5.757","7","4","6","6","6","3","2.239","5.985","8.455","14","2","3","4","3","1.364","2.942","5.052","8","5","5","6","5","6","0.6","2.05","3.3","8","3","5","5","5","4","0.639","2.258","3.896","8","5","4","3","5","4","0.33","1.639","2.573","7","5","6","6","5","5","0.604","7.584","8.215","18","4","5","5","3","4","0.231","1.364","1.976","7","5","4","5","3","5","2.13","3.401","8.099","8","1","21","1","6","6","6","24","24","","","","27","","74d586e887c60c5e","35USIKEBNRGJQ3OSXY6DQKHS84Y6NY","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:01:42","2019-04-03 10:05:57","0","a99dc4de9ec2c1f4","100","255","1","2019-04-03 10:05:58","R_3MfZXm9XsCxLjtW","","","","",36.03,-86.78,"anonymous","EN","5","5","4","5","5","2","10.198","13.33","6","5","3","5","4","3","3","2.49","17","17.702","9","5","5","4","3","4","5","2.15","17.165","17.789","9","2","6","6","2","2","3.203","13.033","15.193","7","3","5","5","3","5","1.911","9.263","9.967","7","5","4","3","4","3.735","10.847","12.014","4","5","5","5","4","3","5.488","13.664","14.617","6","3","4","5","5","2.07","7.573","9.502","5","4","5","4","3","5","2.996","15.341","15.916","10","4","3","5","3","4","1.952","15.631","15.948","12","5","5","5","5","6","2.611","16.476","17.049","7","5","3","4","5","3","2.237","13.253","14.682","8","4","5","5","3","3","2.295","11.007","11.612","7","3","5","4","5","5","3.323","19.309","20.011","7","1","31","1","1","4","6","24","24","","","","26","","48135b875f27d827","33OOO72IVHL61X2D4L5SLJFUT8VCTX","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:00:53","2019-04-03 10:05:59","0","eb7d659fff3d915f","100","306","1","2019-04-03 10:06:00","R_2s5vIGKp0idiLia","","","","",36.19,-86.81,"anonymous","EN","4","2","2","2","5","1.923","16.955","17.681","5","1","7","2","1","1","2","3.727","16.016","16.853","6","7","6","5","1","1","7","1.871","28.081","29.758","11","1","1","7","1","6","3.011","19.851","20.434","10","2","6","6","2","6","4.638","13.678","14.5","5","6","1","1","6","3.822","13.998","14.812","5","1","7","1","7","3","1.748","10.069","10.97","6","7","1","1","7","2.036","8.804","9.337","6","2","5","1","6","1","3.854","17.118","17.844","7","1","7","1","7","1","2.278","9.949","10.859","5","2","2","2","6","6","2.526","16.087","17.052","6","4","4","4","4","4","2.37","11.682","12.496","5","2","4","5","4","2","2.405","15.933","16.827","7","5","4","4","4","6","2.199","20.383","21.093","7","0","39","1","1","4","4","23","24","2","7","24","26","no","97ac65c0466e4fe5","32SCWG5HIH4JTO05DDJ5U9MN8JZ6PU","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:01:18","2019-04-03 10:06:06","0","2d8dbab4117a0af5","100","288","1","2019-04-03 10:06:07","R_1Nuie61PzIw0JRn","","","","",35.31,-81.56,"anonymous","EN","1","4","3","4","5","3.565","13.805","14.908","6","3","7","1","1","1","7","3.663","20.711","21.583","9","3","7","1","1","5","7","2.777","21.506","22.455","9","1","1","7","2","2","8.062","20.582","21.621","6","1","7","7","1","7","2.716","14.275","14.954","7","7","1","1","7","3.239","13.326","14.005","4","1","7","1","7","3","2.443","11.523","12.277","5","7","1","1","7","4.029","12.629","13.611","4","1","7","1","7","1","4.627","16.995","18.346","5","1","7","1","7","1","3.484","13.779","14.163","6","1","1","1","7","7","2.921","14.921","16.369","6","6","5","3","3","6","5.124","12.117","12.81","11","2","2","2","7","7","5.042","12.554","13.527","5","5","6","2","2","3","4.246","17.254","18.26","6","1","40","1","1","6","5","23","24","3","10","24","26","","848cd9f9f67857da","3E4GGUZ1T8RU0WKODJ2U8FJCY4R2K8","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:00:41","2019-04-03 10:06:08","0","01e44601b87bafc2","100","326","1","2019-04-03 10:06:09","R_3qdL9dEkd6FfVvM","","","","",35.14,-90.05,"anonymous","EN","5","5","5","4","5","6.997","18.541","19.07","5","5","2","5","6","2","2","3.464","21.904","22.626","6","5","5","5","5","2","5","3.252","25.276","25.868","7","3","2","3","2","5","10.926","26.534","27.256","5","5","6","5","2","6","3.031","15.039","15.84","5","6","5","3","4","2.879","13.59","14.039","5","3","5","5","5","3","2.792","13.847","15.1","6","3","2","5","5","2.651","10.666","11.231","4","2","6","3","4","4","8.884","24.452","25.109","6","2","6","6","6","2","2.907","19.915","20.533","5","6","5","3","4","6","1.982","18.149","18.839","7","5","5","4","5","5","7.216","16.448","17.057","5","6","5","5","5","5","2.812","12.164","12.601","5","5","6","7","5","5","3.353","15.29","15.995","5","0","31","1","1","4","3","23","24","3","6","23","26","","1e581441b549adcf","3UNH76FOCS5FR5DYRGM5WWCL2OGYMP","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:01:15","2019-04-03 10:06:11","0","3f76345f23c0073a","100","296","1","2019-04-03 10:06:12","R_1CIxbgeFa2tJnwA","","","","",39.27,-76.86,"anonymous","EN","6","4","5","6","5","4.165","7.598","9.795","5","5","6","5","5","6","6","2.662","6.029","8.702","6","5","4","5","5","6","6","3.301","7.299","9.415","6","5","6","4","6","5","2.517","5.276","7.027","5","5","6","6","6","5","3.114","7.947","9.513","6","5","6","6","6","2.1","10.189","11.005","4","5","2","5","4","3","3.58","17.039","17.74","5","5","5","5","6","4.192","16.216","17.228","4","6","4","5","6","6","2.876","6.331","7.953","5","6","5","4","6","6","2.712","5.024","6.346","5","6","6","5","5","6","6.058","9.391","11.297","5","4","5","5","6","5","4.603","9.371","12.011","5","5","4","5","6","5","2.701","6.067","7.304","5","6","7","5","5","5","2.689","5.204","7.024","5","1","34","1","1","4","4","23","24","3","10","24","26","None","adf310e583c0f7c5","3QFUFYSY9YFTNO7XGMULLHO5AM64F4","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:00:53","2019-04-03 10:06:14","0","81abc53861b73b98","100","321","1","2019-04-03 10:06:15","R_2YsHiFjL6xsGwAP","","","","",42.07,-71.63,"anonymous","EN","2","4","5","2","5","2.865","7.752","8.878","7","2","6","2","2","2","6","2.444","16.232","18.904","6","4","2","4","2","2","2","3.273","16.851","17.971","10","2","6","6","6","2","5.744","18.834","19.92","5","1","1","2","1","4","0.445","2.763","3.766","5","6","1","1","7","4.392","15.628","16.705","4","1","6","2","7","3","1.99","12.857","13.97","5","7","1","2","6","2.222","17.472","18.457","4","1","7","1","6","2","13.454","29.189","30.155","5","4","5","4","7","1","0.355","8.402","9.17","7","1","1","1","7","6","3.218","18.04","19.834","5","5","1","1","7","1","6.98","31.493","33.03","5","5","6","7","2","1","5.519","16.156","17.474","5","4","2","2","6","7","2.543","20.772","21.697","5","1","22","1","6","2","1","24","24","","","","26","","ddb134c8f01551b2","3WR9XG3T63BG8VSRY3W9XPBOCYN470","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:03:45","2019-04-03 10:06:15","0","b62f130d92e17af8","100","149","1","2019-04-03 10:06:15","R_3pkT3dCc0whQ7bq","","","","",28.45,-81.47,"anonymous","EN","1","1","1","1","5","2.473","9.417","9.967","5","1","7","1","1","1","7","1.317","8.865","9.382","6","4","6","3","1","7","7","1.295","10.659","11.063","7","1","6","3","6","5","3.967","10.367","10.949","5","1","7","7","1","7","1.747","4.855","5.42","5","6","1","1","7","1.948","9.496","9.918","6","1","7","1","7","3","1.548","5.208","5.853","5","7","1","1","7","1.806","4.513","5.19","4","1","7","1","7","1","1.771","8.052","8.508","5","1","7","1","7","1","2.163","6.311","7.005","6","1","1","1","7","7","1.892","7.676","8.337","6","4","4","4","4","4","2.171","5.584","6.296","7","7","7","7","1","1","1.871","4.098","4.792","5","4","4","1","4","7","1.714","6.154","8.695","5","0","23","1","6","4","5","24","24","","","","26","","73bf1cf0d8ebcbd4","3U088ZLJVKTEZMBRNAHJD2KSODGW0E","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:01:18","2019-04-03 10:06:23","0","403783db98a56632","100","304","1","2019-04-03 10:06:23","R_2WZJKkrOe6A9hLH","","","","",41.41,-72.91,"anonymous","EN","5","2","2","2","5","4.572","18.479","19.124","5","3","5","3","5","3","3","2.551","14.724","15.479","6","6","5","5","5","3","6","9.653","23.762","24.726","6","2","2","6","2","6","4.233","13.27","14.571","5","2","6","6","3","6","5.645","18.633","19.084","6","5","2","2","6","3.521","25.273","26.42","4","2","6","2","6","3","2.523","16.7","17.11","5","6","2","3","5","2.224","7.428","8.08","4","3","6","2","5","2","3.019","15.302","15.722","6","2","7","1","7","1","4.258","13.143","13.69","5","5","5","2","6","6","2.4","15.62","16.15","5","5","5","3","5","5","5.127","12.751","13.579","5","3","6","5","5","3","2.563","9.655","10.182","5","3","3","3","6","6","2.06","11.326","12.661","5","1","22","1","1","4","3","24","24","","","","26","","bd9963331433f7c0","3V5Q80FXIXRO4YCHSDAVRT2ANI523X","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:01:07","2019-04-03 10:06:23","0","b22dc6add8442ae8","100","316","1","2019-04-03 10:06:24","R_1dsF5u6mMoYxV6L","","","","",41.82,-71.42,"anonymous","EN","4","2","2","2","5","1.268","15.403","16.275","5","4","6","4","2","1","6","2.439","15.371","16.557","7","2","6","1","3","4","6","1.967","17.755","18.377","7","1","2","6","2","6","1.912","10.751","12.029","5","2","6","6","2","6","2.582","7.956","8.78","5","7","1","1","7","2.624","10.737","11.33","5","1","6","3","7","3","3.63","9.29","10.083","5","6","1","1","6","3.286","14.293","14.801","5","2","6","4","5","4","2.945","10.811","11.492","5","1","7","3","7","1","2.144","10.358","11.238","5","4","4","4","5","6","9.212","20.164","20.804","6","6","3","6","5","3","2.94","11.269","12.053","5","3","6","6","4","4","2.231","32.567","33.309","7","4","5","5","4","5","2.898","34.177","34.76","5","1","28","5","6","4","4","24","24","","","","26","","933197338f135b4a","3ZAZR5XV01I2N9BCADUA77GBE4GZCZ","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:01:10","2019-04-03 10:06:25","0","00ca05d98930f19f","100","315","1","2019-04-03 10:06:26","R_3ISmJTPi2xgmNFD","","","","",42.72,-87.86,"anonymous","EN","5","5","6","5","5","2.933","19.381","20.191","6","5","5","5","1","1","2","3.207","17.604","18.506","7","4","5","4","3","2","6","4.027","25.196","26.136","7","2","5","3","1","6","4.615","19.077","20.136","6","1","6","6","4","7","2.704","12.26","12.937","6","7","1","1","7","3.41","15.248","16.067","6","4","7","2","7","3","3.197","12.109","13.16","7","6","2","4","6","4.863","12.317","13.67","6","2","6","4","5","4","3.488","13.115","14.073","6","1","7","2","7","1","4.222","12.304","13.239","6","6","4","4","5","6","4.052","16.428","16.867","7","5","5","4","4","5","3.221","12.608","13.508","6","4","3","4","3","5","2.57","11.596","12.812","6","5","5","5","6","4","9.861","19.576","20.767","6","1","34","1","1","4","2","24","24","","","","26","","08d982bbef03838c","3KKG4CDWKIYKMEGKD0UTBL2U7OB94H","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
"2019-04-03 10:01:11","2019-04-03 10:06:36","0","0b0336f1c056dbc4","100","324","1","2019-04-03 10:06:37","R_OcI6D59GhAW69t7","","","","",44.97,-93.28,"anonymous","EN","7","7","7","7","5","4.198","15.381","17.47","6","7","7","7","1","1","7","6.01","19.89","20.692","6","1","7","1","1","1","7","5.404","16.044","16.777","6","5","5","7","2","2","6.926","30.789","31.229","8","1","7","1","1","5","2.231","20.815","21.394","5","7","7","4","7","3.306","12.162","13.082","4","1","2","2","7","3","2.283","14.979","16.437","6","7","1","7","5","3.647","13.335","14.071","5","1","5","5","3","7","7.364","20.326","20.598","6","5","7","1","7","1","5.671","15.431","16.29","5","7","7","5","7","7","9.119","22.495","23.234","5","7","3","7","7","1","4.744","18.015","18.653","6","7","7","7","1","7","4.172","14.836","15.545","5","7","7","1","3","1","3.727","19.446","20.434","5","0","29","1","1","2","1","24","24","","","","26","fun study","d57bfa50a424c523","3RKNTXVS3MYYRXQP568T7GDED6T4AR","309D674SHZL3JRA2EX95X5EJXQZBCG","10","1.35"
